TEAM_NAME_HIGHER,TEAM_NAME_LOWER,CONFERENCE,SEED_HIGHER,SEED_LOWER,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF
Phoenix Suns,New Orleans Pelicans,West,1,8,6.0,-3.0,9.0,3.5,3.0,-5.799999999999997,-5.200000000000003,9.3,8.3,0.006000000000000005,0.3400000000000001,1.3999999999999986,-0.04199999999999998,-0.014000000000000012,-0.015000000000000013,-0.013999999999999985,0.03200000000000003,0.02399999999999991,2.299999999999997,2.240000000000009,0.04800000000000004
Memphis Grizzlies,Minnesota Timberwolves,West,2,7,0.0,-3.0,3.0,0.29999999999999716,0.5,-2.8999999999999915,-2.0999999999999943,3.3000000000000003,2.5999999999999996,-0.020000000000000018,0.17999999999999994,-0.20000000000000284,0.05400000000000005,0.020000000000000018,0.03600000000000003,-0.010999999999999982,-0.017000000000000015,-0.019999999999999907,-0.4000000000000057,-0.9500000000000028,0.026000000000000023
Golden State Warriors,Denver Nuggets,West,3,6,-2.0,-5.0,4.0,-1.2000000000000028,-1.7000000000000028,-6.3999999999999915,-4.900000000000006,5.1,3.2,0.0020000000000000018,-0.09999999999999987,-0.5,0.0010000000000000009,-0.016000000000000014,-0.0050000000000000044,0.0040000000000000036,-0.0040000000000000036,-0.008000000000000007,0.7999999999999972,0.3299999999999983,0.020000000000000018
Dallas Mavericks,Utah Jazz,West,4,5,-6.0,-3.0,-3.0,-3.5,-3.700000000000003,-0.9000000000000057,-0.9000000000000057,-2.5,-2.7,0.04299999999999993,0.27,1.1000000000000014,-0.043999999999999984,-0.0050000000000000044,-0.029000000000000026,-0.012999999999999984,-0.017000000000000015,-0.017000000000000015,-2.0,-1.8599999999999994,-0.017000000000000015
Miami Heat,Atlanta Hawks,East,1,8,-4.0,-6.0,2.0,-2.799999999999997,-2.4000000000000057,-5.799999999999997,-5.299999999999997,3.0000000000000004,2.9,0.051000000000000045,-0.33000000000000007,0.6999999999999993,0.009000000000000008,0.0040000000000000036,0.009000000000000008,0.028999999999999998,0.0040000000000000036,0.0030000000000000027,-1.7999999999999972,-2.1400000000000006,0.020000000000000018
Boston Celtics,Brooklyn Nets,East,2,7,-1.0,-8.0,6.0,1.0999999999999943,0.3999999999999915,-5.599999999999994,-6.099999999999994,6.8,6.5,0.007000000000000006,0.020000000000000018,-0.10000000000000142,-0.0040000000000000036,0.02100000000000002,0.010000000000000009,-0.001999999999999974,0.0020000000000000018,0.0020000000000000018,-2.5999999999999943,-2.1400000000000006,0.03500000000000003
Milwaukee Bucks,Chicago Bulls,East,3,6,3.0,0.0,3.0,1.5,1.5999999999999943,-1.6999999999999886,-2.1000000000000085,3.2,3.7,0.0,-0.08000000000000007,-0.5,0.020000000000000018,0.01200000000000001,0.017000000000000015,0.0030000000000000027,0.0050000000000000044,0.0010000000000000009,1.7999999999999972,1.8299999999999983,0.020000000000000018
Philadelphia 76ers,Toronto Raptors,East,4,5,1.0,0.0,1.0,1.4000000000000057,0.9000000000000057,0.3999999999999915,0.29999999999999716,1.0000000000000002,0.5999999999999996,0.05899999999999994,0.11999999999999988,1.7999999999999972,-0.07900000000000001,0.010000000000000009,-0.018000000000000016,0.0010000000000000009,0.02400000000000002,0.03499999999999992,-0.19999999999998863,0.0799999999999983,0.02300000000000002
