TEAM_NAME_HIGHER,TEAM_NAME_LOWER,CONFERENCE,SEED_HIGHER,SEED_LOWER,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF
Oklahoma City Thunder,Memphis Grizzlies,West,1,8,-1.0,-9.0,8.0,2.8999999999999915,2.0,-5.299999999999997,-6.0,8.2,7.999999999999999,-0.03300000000000003,0.48,-0.20000000000000284,-0.04899999999999999,0.0020000000000000018,-0.02200000000000002,-0.03499999999999999,0.006000000000000005,0.0050000000000000044,-3.6000000000000085,-2.789999999999992,0.038000000000000034
Houston Rockets,Golden State Warriors,West,2,7,0.0,0.0,2.0,-0.5999999999999943,0.7000000000000028,-0.9000000000000057,-0.7000000000000028,0.2999999999999998,1.3999999999999995,-0.16499999999999992,-0.3899999999999999,-3.700000000000003,0.04899999999999999,-0.0010000000000000009,0.02400000000000002,-0.0009999999999999731,-0.013000000000000012,-0.014999999999999902,0.29999999999999716,-0.3400000000000034,0.0
Los Angeles Lakers,Minnesota Timberwolves,West,3,6,-1.0,3.0,-4.0,-0.19999999999998863,-0.7000000000000028,2.8000000000000114,3.0,-2.9,-3.8,-0.0020000000000000018,0.050000000000000044,0.1999999999999993,-0.02699999999999997,-0.007000000000000006,-0.01200000000000001,-0.0040000000000000036,0.0030000000000000027,0.0050000000000000044,0.29999999999999716,0.39000000000000057,-0.013000000000000012
Denver Nuggets,LA Clippers,West,4,5,8.0,9.0,-1.0,4.799999999999997,4.6000000000000085,5.199999999999989,5.699999999999989,-0.40000000000000036,-1.1000000000000005,0.07800000000000007,0.48,2.700000000000003,0.029000000000000026,-0.025000000000000022,0.008000000000000007,-0.010999999999999982,0.018999999999999906,0.015000000000000013,2.5999999999999943,2.430000000000007,0.008000000000000007
Cleveland Cavaliers,Miami Heat,East,1,8,11.0,2.0,9.0,8.299999999999997,8.599999999999994,-1.5999999999999943,-0.20000000000000284,9.799999999999999,8.799999999999999,-0.02200000000000002,0.18999999999999995,0.40000000000000213,0.032999999999999974,-0.02400000000000002,0.009000000000000008,-0.007000000000000006,0.03399999999999992,0.031000000000000028,4.0,3.230000000000004,0.041000000000000036
Boston Celtics,Orlando Magic,East,2,7,11.0,1.0,9.0,11.0,10.599999999999994,1.2000000000000028,1.0,9.9,9.6,0.025000000000000022,0.5800000000000001,1.8999999999999986,-0.01100000000000001,-0.0030000000000000027,0.0050000000000000044,-0.024999999999999994,0.051000000000000045,0.040999999999999925,-0.29999999999999716,0.0799999999999983,0.04500000000000004
New York Knicks,Detroit Pistons,East,3,6,0.0,-2.0,2.0,3.0,2.700000000000003,1.7000000000000028,0.7999999999999972,1.3000000000000003,1.9,0.016000000000000014,0.2899999999999998,1.0,0.0,-0.0040000000000000036,-0.0030000000000000027,-0.012999999999999984,0.009000000000000008,0.009000000000000008,-3.200000000000003,-2.6299999999999955,0.018000000000000016
Indiana Pacers,Milwaukee Bucks,East,4,5,1.0,2.0,0.0,0.5,0.30000000000001137,0.3999999999999915,0.5999999999999943,0.09999999999999964,-0.2999999999999998,0.06400000000000006,0.3100000000000003,1.8000000000000007,0.019000000000000017,-0.020000000000000018,-0.008000000000000007,-0.0030000000000000027,-0.005999999999999894,-0.0040000000000000036,0.7999999999999972,0.8400000000000034,0.008000000000000007
