TEAM_NAME_HIGHER,TEAM_NAME_LOWER,CONFERENCE,SEED_HIGHER,SEED_LOWER,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF
San Antonio Spurs,Dallas Mavericks,West,1,8,0.0,-4.0,6.0,-0.7999999999999972,0.0,-5.800000000000011,-5.799999999999997,5.1,5.8,0.025000000000000022,0.010000000000000009,1.0,-0.015000000000000013,0.031000000000000028,0.016000000000000014,0.009000000000000008,0.01100000000000001,0.007000000000000006,1.3999999999999915,0.9300000000000068,0.03400000000000003
Oklahoma City Thunder,Memphis Grizzlies,West,2,7,10.0,5.0,4.0,4.799999999999997,3.9000000000000057,-1.0999999999999943,-0.7999999999999972,5.8999999999999995,4.7,-0.0119999999999999,-0.16000000000000014,-0.5,-0.03200000000000003,0.0040000000000000036,-0.0030000000000000027,0.008000000000000007,0.026000000000000023,0.03699999999999992,5.700000000000003,5.75,0.025000000000000022
Los Angeles Clippers,Golden State Warriors,West,3,6,4.0,2.0,2.0,4.1000000000000085,5.0,2.1999999999999886,2.5999999999999943,1.8999999999999995,2.3999999999999995,0.03700000000000003,0.24,0.9000000000000021,0.0040000000000000036,-0.03400000000000003,-0.01200000000000001,-0.01200000000000001,0.009000000000000008,0.016999999999999904,-0.09999999999999432,-0.710000000000008,0.020000000000000018
Houston Rockets,Portland Trail Blazers,West,4,5,1.0,0.0,1.0,0.29999999999999716,-0.6000000000000085,-1.6000000000000085,-1.0,2.0,0.39999999999999947,-0.031000000000000028,-0.3599999999999999,-1.0999999999999979,-0.014000000000000012,-0.013000000000000012,-0.0040000000000000036,0.02300000000000002,0.027000000000000024,0.02299999999999991,1.2999999999999972,1.3699999999999903,0.010000000000000009
Indiana Pacers,Atlanta Hawks,East,1,8,-4.0,-9.0,4.0,-1.9000000000000057,-1.3000000000000114,-7.3999999999999915,-6.799999999999997,5.5,5.4,-0.10699999999999998,-0.2999999999999998,-2.9000000000000004,0.03999999999999998,0.010000000000000009,0.03200000000000003,0.0030000000000000027,-0.025000000000000022,-0.019000000000000017,-2.0,-2.519999999999996,0.04300000000000004
Miami Heat,Charlotte Bobcats,East,2,7,5.0,0.0,5.0,7.799999999999997,7.0,1.7000000000000028,1.7000000000000028,6.0,5.5,-0.009000000000000008,-0.24,1.2000000000000028,-0.025000000000000022,-0.04399999999999993,-0.02400000000000002,0.027999999999999997,0.07300000000000006,0.06799999999999995,-1.4000000000000057,-1.0300000000000011,0.031000000000000028
Toronto Raptors,Brooklyn Nets,East,3,6,2.0,-2.0,4.0,1.3999999999999915,2.5,-2.5,-2.1000000000000085,4.1,4.6,-0.0040000000000000036,0.06000000000000005,-0.3000000000000007,0.05199999999999999,0.014999999999999902,0.030000000000000027,-0.0040000000000000036,-0.016000000000000014,-0.010000000000000009,0.7000000000000028,0.060000000000002274,0.020000000000000018
Chicago Bulls,Washington Wizards,East,4,5,-7.0,-7.0,1.0,-3.5999999999999943,-3.200000000000003,-4.6000000000000085,-3.6999999999999886,0.9999999999999999,0.5999999999999999,0.05300000000000005,-0.07000000000000006,0.0,0.03500000000000003,-0.006000000000000005,0.020000000000000018,0.009000000000000008,-0.03500000000000003,-0.020000000000000018,-2.799999999999997,-3.3400000000000034,0.02400000000000002
