TEAM_NAME_HIGHER,TEAM_NAME_LOWER,CONFERENCE,SEED_HIGHER,SEED_LOWER,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF
San Antonio Spurs,Memphis Grizzlies,West,1,8,4.0,0.0,4.0,5.0,3.5,0.29999999999999716,-0.09999999999999432,4.699999999999999,3.5999999999999996,0.05499999999999994,0.18999999999999995,1.5,-0.056999999999999995,0.028999999999999915,-0.0050000000000000044,-0.007000000000000006,0.03400000000000003,0.03299999999999992,0.09999999999999432,0.9200000000000017,0.020000000000000018
Los Angeles Lakers,New Orleans Hornets,West,2,7,6.0,1.0,5.0,4.1000000000000085,4.199999999999989,-1.2000000000000028,-1.1000000000000085,5.199999999999999,5.3,0.0020000000000000018,0.09999999999999987,0.1999999999999993,0.03600000000000003,-0.029000000000000026,0.010000000000000009,-0.0040000000000000036,0.009000000000000008,0.008000000000000007,2.5,2.3799999999999955,0.03400000000000003
Dallas Mavericks,Portland Trail Blazers,West,3,6,4.0,1.0,2.0,2.0,1.1000000000000085,-1.9000000000000057,-1.6000000000000085,3.9,2.8000000000000003,0.049000000000000044,0.08999999999999986,1.8000000000000007,-0.05299999999999999,0.030999999999999917,0.0050000000000000044,0.006000000000000005,0.039000000000000035,0.03199999999999992,2.9000000000000057,3.1099999999999994,0.02200000000000002
Oklahoma City Thunder,Denver Nuggets,West,4,5,-2.0,-2.0,-1.0,-0.9000000000000057,-1.7999999999999972,-0.7999999999999972,-0.8999999999999915,-0.20000000000000018,-1.0000000000000004,-0.030999999999999917,-0.1200000000000001,-1.1999999999999993,0.02300000000000002,-0.019000000000000017,0.0010000000000000009,0.0010000000000000009,-0.025000000000000022,-0.0129999999999999,-2.6000000000000085,-2.219999999999999,0.0050000000000000044
Chicago Bulls,Indiana Pacers,East,1,8,-1.0,-10.0,8.0,3.5999999999999943,3.1000000000000085,-6.0,-5.5,9.6,8.7,0.06499999999999995,0.29000000000000004,2.1000000000000014,0.03500000000000003,0.014000000000000012,0.027000000000000024,-0.006000000000000005,0.015000000000000013,0.008000000000000007,-4.299999999999997,-4.299999999999997,0.06300000000000006
Miami Heat,Philadelphia 76ers,East,2,7,3.0,-3.0,5.0,5.299999999999997,5.299999999999997,-1.7999999999999972,-0.8999999999999915,7.0,6.3,-0.05499999999999994,-0.31000000000000005,-1.5,0.008999999999999952,0.0010000000000000009,0.017000000000000015,0.012999999999999984,0.030000000000000027,0.03799999999999992,-0.7000000000000028,-1.1500000000000057,0.04600000000000004
Boston Celtics,New York Knicks,East,3,6,-10.0,-15.0,4.0,-4.299999999999997,-4.400000000000006,-9.100000000000009,-9.200000000000003,4.800000000000001,4.7,0.07499999999999996,0.050000000000000044,2.400000000000002,-0.016000000000000014,0.03299999999999992,0.02400000000000002,0.018000000000000016,0.006000000000000005,0.0,-5.599999999999994,-5.549999999999997,0.05400000000000005
Orlando Magic,Atlanta Hawks,East,4,5,4.0,-2.0,6.0,2.5,2.3000000000000114,-5.5,-4.0,8.0,6.3,-0.05399999999999994,-0.27,-1.799999999999999,0.02999999999999997,0.013000000000000012,0.02400000000000002,0.01100000000000001,0.020000000000000018,0.01200000000000001,1.9000000000000057,1.3299999999999983,0.041000000000000036
